"","V7221","V7101","V7206","V8512"
"19099",0,0,1,1
"19100",0,0,1,1
"19101",1,0,1,1
"19102",0,0,0,0
"19103",1,0,1,1
"19104",0,1,0,1
"19105",1,0,1,1
"19106",0,0,1,1
"19107",0,0,1,1
"19108",0,0,1,0
"19109",1,0,1,1
"19110",0,0,1,0
"19111",1,0,0,1
"19112",1,0,1,0
"19113",0,0,1,1
"19114",1,0,0,1
"19115",1,0,1,1
"19116",0,0,1,1
"19117",0,0,0,0
"19118",0,0,0,0
"19119",1,0,1,1
"19120",0,0,1,0
"19121",0,0,1,0
"19122",0,0,1,1
"19123",0,0,1,1
"19124",1,0,1,1
"19125",0,0,0,1
"19126",0,0,1,1
"19127",1,0,1,1
"19128",0,1,1,1
"19129",1,0,1,1
"19130",0,0,1,1
"19131",0,0,1,1
"19132",0,0,0,1
"19133",0,0,1,1
"19134",1,0,1,1
"19135",0,1,1,1
"19136",0,0,1,1
"19137",1,0,1,1
"19138",0,0,1,0
"19139",1,0,1,1
"19140",0,1,1,0
"19141",1,0,1,1
"19142",0,1,1,0
"19143",0,0,1,1
"19144",0,1,1,0
"19145",0,1,1,0
"19146",1,0,1,1
"19147",0,0,0,1
"19148",1,0,1,1
"19149",1,0,0,1
"19150",1,0,1,0
"19151",0,0,1,1
"19152",1,0,1,1
"19153",1,0,1,1
"19154",0,0,1,1
"19155",0,0,1,1
"19156",0,0,0,1
"19157",0,0,1,1
"19158",1,0,1,1
"19159",1,0,1,0
"19160",0,0,1,1
"19161",1,0,0,1
"19162",0,0,1,1
"19163",0,0,1,1
"19164",0,0,1,1
"19165",0,0,1,1
"19166",0,1,0,0
"19167",1,0,1,0
"19168",0,1,0,1
"19169",1,0,1,1
"19170",0,0,1,0
"19171",1,0,1,1
"19172",0,0,1,1
"19173",0,0,1,0
"19174",0,1,1,1
"19175",1,0,1,1
"19176",0,0,0,1
"19177",1,0,1,0
"19178",0,1,1,1
"19179",0,0,1,1
"19180",1,0,1,1
"19181",0,0,1,1
"19182",0,0,1,1
"19183",1,0,1,1
"19184",1,0,1,0
"19185",0,0,1,0
"19186",0,1,1,1
"19187",0,0,1,1
"19188",1,0,0,1
"19189",1,1,0,0
"19190",0,0,1,0
"19191",0,0,0,1
"19192",0,1,1,0
"19193",1,0,1,1
"19194",1,0,1,1
"19195",0,0,1,1
"19196",1,0,1,1
"19197",0,0,1,1
"19198",0,1,1,0
"19199",0,0,1,1
"19200",1,0,1,1
"19201",0,0,1,1
"19202",1,0,1,0
"19203",0,1,1,0
"19204",0,1,0,1
"19205",1,0,1,0
"19206",0,0,0,0
"19207",0,0,1,0
"19208",0,0,1,0
"19209",1,0,1,1
"19210",0,0,1,1
"19211",0,1,0,0
"19212",1,0,1,1
"19213",1,1,1,1
"19214",0,0,1,1
"19215",0,0,1,1
"19216",0,0,1,1
"19217",1,0,1,1
"19218",1,0,1,1
"19219",0,1,0,1
"19220",0,1,1,1
"19221",1,0,1,1
"19222",0,1,0,0
"19223",0,0,0,0
"19224",1,0,0,1
"19225",0,0,0,0
"19226",0,0,1,0
"19227",0,0,1,0
"19228",0,0,1,1
"19229",0,0,1,1
"19230",0,1,1,1
"19231",0,0,1,1
"19232",1,0,1,1
"19233",1,0,1,1
"19234",1,0,1,1
"19235",1,0,1,1
"19236",0,0,1,1
"19237",1,0,1,0
"19238",0,0,1,1
"19239",0,0,1,0
"19240",0,0,0,1
"19241",0,0,1,1
"19242",1,0,1,1
"19243",0,0,1,1
"19244",1,0,1,1
"19245",0,0,1,1
"19246",0,1,1,0
"19247",0,0,1,1
"19248",1,0,1,1
"19249",0,0,0,1
"19250",1,0,1,0
"19251",0,0,1,1
"19252",0,0,1,1
"19253",1,0,1,1
"19254",0,0,1,1
"19255",0,0,0,1
"19256",1,0,1,1
"19257",0,1,0,0
"19258",1,0,1,1
"19259",0,0,1,0
"19260",0,1,1,1
"19261",0,0,0,0
"19262",0,0,1,1
"19263",0,0,0,1
"19264",0,0,1,1
"19265",0,0,1,1
"19266",1,0,0,1
"19267",0,0,1,1
"19268",0,0,1,1
"19269",0,1,0,0
"19270",1,1,1,0
"19271",1,0,1,1
"19272",1,0,1,1
"19273",0,0,0,1
"19274",0,0,1,0
"19275",0,1,1,1
"19276",1,1,1,1
"19277",1,0,1,1
"19278",0,0,1,1
"19279",0,0,1,1
"19280",0,0,1,1
"19281",0,0,0,1
"19282",1,0,1,1
"19283",0,0,0,0
"19284",0,0,1,1
"19285",1,1,0,1
"19286",1,0,1,1
"19287",0,0,0,1
"19288",1,0,1,0
"19289",1,0,1,0
"19290",0,1,1,1
"19291",0,0,1,1
"19292",0,0,1,1
"19293",1,1,1,1
"19294",1,0,1,1
"19295",1,0,1,1
"19296",1,0,1,1
"19297",0,0,0,1
"19298",0,0,0,1
"19299",0,0,1,0
"19300",1,0,1,0
"19301",0,1,1,0
"19302",0,0,1,1
"19303",1,0,1,1
"19304",0,1,0,1
"19305",1,0,1,0
"19306",0,1,0,1
"19307",0,0,1,0
"19308",0,0,1,0
"19309",0,0,1,0
"19310",1,0,1,1
"19311",1,0,1,1
"19312",0,0,0,1
"19313",0,1,1,0
"19314",0,0,1,1
"19315",0,0,1,1
"19316",1,0,1,1
"19317",0,0,1,0
"19318",0,1,1,1
"19319",0,0,1,1
"19320",1,1,1,0
"19321",0,0,1,1
"19322",0,0,0,1
"19323",1,0,1,1
"19324",1,0,1,1
"19325",1,0,1,1
"19326",0,0,0,1
"19327",0,0,1,0
"19328",0,0,0,0
"19329",0,0,1,0
"19330",1,0,1,1
"19331",1,0,1,0
"19332",0,0,1,1
"19333",1,0,1,1
"19334",0,1,1,1
"19335",0,1,0,0
"19336",0,1,1,0
"19337",0,1,1,1
"19338",0,1,1,1
"19339",1,0,1,1
"19340",1,0,1,1
"19341",0,0,1,1
"19342",0,0,1,1
"19343",0,0,1,1
"19344",1,0,1,1
"19345",0,0,0,1
"19346",0,0,1,0
"19347",0,0,0,1
"19348",1,0,1,1
"19349",0,0,0,1
"19350",0,0,1,1
"19351",1,0,1,1
"19352",1,0,1,1
"19353",1,0,1,1
"19354",1,0,1,0
"19355",1,0,1,1
"19356",0,0,1,0
"19357",0,0,0,1
"19358",0,0,0,0
"19359",1,0,1,0
"19360",0,0,1,1
"19361",1,1,1,1
"19362",0,0,1,1
"19363",1,0,1,1
"19364",1,0,0,1
"19365",0,0,0,1
"19366",0,0,1,1
"19367",0,1,0,0
"19368",0,1,0,0
"19369",0,0,1,0
"19370",1,0,1,1
"19371",0,0,1,0
"19372",0,0,1,0
"19373",1,0,1,1
"19374",0,0,1,1
"19375",0,1,0,1
"19376",0,1,1,1
"19377",0,0,0,1
"19378",0,0,1,1
"19379",0,1,1,0
"19380",0,1,1,1
"19381",1,0,1,1
"19382",0,0,1,0
"19383",0,0,1,1
"19384",0,0,1,1
"19385",1,0,1,1
"19386",0,0,1,1
"19387",0,0,1,1
"19388",0,1,0,1
"19389",0,1,1,0
"19390",0,0,1,1
"19391",1,0,1,1
"19392",0,1,1,0
"19393",0,0,1,1
"19394",0,1,0,0
"19395",1,0,0,0
"19396",1,0,1,1
"19397",1,0,1,1
"19398",1,0,1,1
"19399",0,0,0,1
"19400",1,0,1,1
"19401",1,0,1,1
"19402",0,0,1,1
"19403",1,0,1,1
"19404",0,0,1,0
"19405",0,0,1,1
"19406",1,0,1,0
"19407",0,0,1,1
"19408",0,0,1,1
"19409",0,1,0,1
"19410",1,0,1,1
"19411",0,1,1,0
"19412",0,0,1,1
"19413",0,0,1,0
"19414",1,0,0,1
"19415",1,0,1,1
"19416",1,0,1,1
"19417",1,0,1,1
"19418",0,0,1,1
"19419",0,0,1,1
"19420",1,0,1,0
"19421",0,1,1,1
"19422",1,0,1,1
"19423",0,1,0,1
"19424",0,0,1,1
"19425",0,1,1,1
"19426",1,0,1,1
"19427",1,0,1,1
"19428",1,0,1,1
"19429",1,0,1,1
"19430",1,0,1,1
"19431",0,0,1,1
"19432",0,1,1,1
"19433",1,0,1,1
"19434",0,0,1,0
"19435",1,0,1,0
"19436",1,0,0,1
"19437",0,0,1,1
"19438",1,0,1,1
"19439",0,0,1,1
"19440",0,0,1,1
"19441",0,0,1,1
"19442",1,0,1,0
"19443",1,0,1,0
"19444",0,1,0,0
"19445",0,0,0,1
"19446",0,0,0,1
"19447",0,1,0,0
"19448",0,0,1,1
"19449",0,0,1,1
"19450",0,1,1,1
"19451",1,0,1,1
"19452",1,0,0,1
"19453",1,0,0,0
"19454",0,0,1,0
"19455",1,0,1,0
"19456",0,0,1,1
"19457",0,0,1,1
"19458",0,1,0,0
"19459",1,0,1,1
"19460",1,0,1,1
"19461",0,0,1,1
"19462",0,1,1,0
"19463",0,0,1,0
"19464",1,0,1,1
"19465",0,0,1,0
"19466",0,0,1,0
"19467",1,0,1,1
"19468",0,1,0,0
"19469",0,0,1,0
"19470",0,1,0,1
"19471",0,0,1,1
"19472",0,0,1,1
"19473",0,0,1,1
"19474",0,0,0,1
"19475",0,0,1,1
"19476",0,0,1,0
"19477",1,0,1,1
"19478",0,0,1,1
"19479",1,0,0,1
"19480",0,0,0,1
"19481",0,0,1,1
"19482",0,0,0,1
"19483",1,0,1,1
"19484",0,0,1,1
"19485",1,0,0,1
"19486",0,1,1,1
"19487",0,0,1,1
"19488",0,0,0,1
"19489",1,1,1,1
"19490",1,0,1,1
"19491",0,1,0,1
"19492",0,0,1,1
"19493",0,0,0,0
"19494",0,0,1,1
"19495",1,0,1,1
"19496",0,0,0,1
"19497",0,0,1,1
"19498",0,0,1,1
"19499",1,0,1,1
"19500",0,0,1,1
"19501",1,0,1,1
"19502",0,0,1,0
"19503",0,1,1,1
"19504",1,0,1,1
"19505",0,0,1,1
"19506",1,0,1,1
"19507",0,1,1,1
"19508",0,1,1,1
"19509",0,0,1,1
"19510",0,1,1,0
"19511",1,0,1,1
"19512",0,0,1,1
"19513",0,1,1,1
"19514",0,1,1,1
"19515",1,0,0,1
"19516",1,0,1,0
"19517",0,0,0,0
"19518",1,0,0,0
"19519",0,1,0,1
"19520",0,0,1,1
"19521",0,1,1,1
"19522",1,0,1,1
"19523",0,0,0,1
"19524",1,0,1,1
"19525",0,1,1,0
"19526",1,0,1,0
"19527",0,0,0,0
"19528",0,1,0,1
"19529",0,0,1,0
"19530",0,0,1,1
"19531",1,0,1,0
"19532",0,0,1,0
"19533",0,0,0,1
"19534",0,0,1,1
"19535",0,0,0,0
"19536",0,1,1,1
"19537",0,0,1,0
"19538",1,0,1,1
"19539",1,0,1,0
"19540",0,0,1,1
"19541",0,1,0,1
"19542",0,1,0,1
"19543",0,0,1,1
"19544",0,1,0,0
"19545",0,0,1,1
"19546",1,0,1,1
"19547",0,0,1,1
"19548",1,1,1,1
"19549",0,0,1,0
"19550",1,0,1,0
"19551",0,0,1,0
"19552",1,0,1,1
"19553",0,1,0,1
"19554",1,0,1,1
"19555",0,0,1,1
"19556",1,0,1,1
"19557",0,1,1,0
"19558",1,0,1,1
"19559",0,0,1,0
"19560",1,0,1,1
"19561",0,0,1,1
"19562",0,0,1,1
"19563",0,0,1,1
"19564",1,0,1,1
"19565",1,0,1,1
"19566",0,0,1,1
"19567",0,0,1,1
"19568",0,0,1,1
"19569",0,0,1,1
"19570",0,1,0,0
"19571",0,0,1,0
"19572",1,0,1,1
"19573",0,1,1,0
"19574",0,0,1,1
"19575",1,0,1,1
"19576",0,0,1,1
"19577",1,0,1,1
"19578",1,0,1,1
"19579",1,0,1,0
"19580",0,0,1,1
"19581",1,0,1,1
"19582",1,0,1,1
"19583",0,1,1,1
"19584",0,0,1,1
"19585",1,0,1,1
"19586",0,0,1,1
"19587",1,0,1,1
"19588",1,0,1,1
"19589",1,0,1,0
"19590",0,0,1,0
"19591",0,1,0,0
"19592",1,0,1,1
"19593",0,0,0,0
"19594",0,0,1,1
"19595",0,0,1,1
"19596",0,1,1,1
"19597",0,1,1,0
"19598",0,0,0,1
"19599",1,0,1,1
"19600",0,0,1,1
"19601",0,1,1,1
"19602",0,0,1,0
"19603",0,0,0,0
"19604",0,0,1,1
"19605",0,0,1,1
"19606",0,1,1,0
"19607",0,0,1,0
"19608",1,1,1,1
"19609",0,0,1,1
"19610",1,0,1,1
"19611",0,0,0,1
"19612",0,0,0,0
"19613",1,0,1,1
"19614",0,0,1,1
"19615",1,0,1,1
"19616",0,1,0,1
"19617",0,0,1,1
"19618",1,0,1,1
"19619",1,0,1,0
"19620",0,0,1,1
"19621",1,0,1,1
"19622",0,1,0,1
"19623",0,1,0,1
"19624",0,0,1,0
"19625",1,0,1,1
"19626",0,1,1,0
"19627",1,0,1,1
"19628",0,0,1,1
"19629",1,1,0,1
"19630",0,0,1,1
"19631",0,0,1,1
"19632",1,0,1,1
"19633",1,0,1,1
"19634",0,1,1,1
"19635",1,0,1,1
"19636",1,0,1,1
"19637",0,1,1,0
"19638",0,0,1,0
"19639",1,0,1,1
"19640",0,0,1,1
"19641",1,0,1,1
"19642",1,0,1,0
"19643",0,0,1,1
"19644",0,0,1,1
"19645",1,0,1,1
"19646",1,0,1,1
"19647",0,0,1,1
"19648",0,0,1,1
"19649",0,0,1,1
"19650",1,1,0,0
"19651",0,0,1,0
"19652",0,0,1,1
"19653",0,0,1,1
"19654",0,0,1,1
"19655",0,0,1,1
"19656",0,0,0,1
"19657",1,0,1,1
"19658",1,1,1,0
"19659",0,0,1,1
"19660",1,1,1,1
"19661",1,0,1,1
"19662",1,0,1,1
"19663",0,0,1,1
"19664",1,0,0,0
"19665",0,1,1,0
"19666",0,0,1,1
"19667",0,0,1,1
"19668",0,1,0,1
"19669",0,0,0,1
"19670",1,0,1,0
"19671",0,0,0,1
"19672",0,0,1,1
"19673",1,0,1,1
"19674",0,0,1,1
"19675",0,0,1,0
"19676",1,0,0,1
"19677",0,1,1,1
"19678",0,1,1,1
"19679",0,0,1,1
"19680",0,0,1,1
"19681",0,1,0,0
"19682",1,0,1,1
"19683",0,0,1,1
"19684",1,0,1,1
"19685",0,0,1,1
"19686",1,0,0,0
"19687",1,0,1,1
"19688",0,1,1,1
"19689",1,1,1,1
"19690",1,0,1,1
"19691",0,1,0,0
"19692",0,0,0,0
"19693",0,0,1,0
"19694",1,0,0,1
"19695",0,1,1,1
"19696",1,0,1,0
"19697",0,0,1,0
"19698",1,0,1,0
"19699",0,1,0,1
"19700",1,0,1,1
"19701",0,0,1,1
"19702",0,1,1,1
"19703",0,1,1,0
"19704",1,1,1,0
"19705",1,0,0,1
"19706",0,0,1,1
"19707",1,0,0,1
"19708",0,1,1,0
"19709",1,0,0,0
"19710",1,0,1,0
"19711",1,0,1,1
"19712",0,1,1,1
"19713",0,0,1,1
"19714",1,0,1,1
"19715",0,1,1,1
"19716",0,1,0,0
"19717",0,0,1,1
"19718",0,0,0,0
"19719",1,0,1,1
"19720",0,0,0,1
"19721",1,0,1,1
"19722",1,0,1,1
"19723",0,0,1,1
"19724",1,0,1,1
"19725",1,1,0,0
"19726",1,0,0,1
"19727",0,0,1,1
"19728",1,0,0,1
"19729",1,0,1,1
"19730",0,1,0,0
"19731",0,0,1,1
"19732",0,0,1,1
"19733",1,0,0,1
"19734",1,0,1,1
"19735",1,0,0,1
"19736",1,0,1,0
"19737",1,0,1,1
"19738",1,0,1,1
"19739",0,0,1,1
"19740",0,0,1,1
"19741",0,0,1,1
"19742",0,0,1,0
"19743",0,0,1,1
"19744",0,1,0,0
"19745",1,0,1,0
"19746",0,1,0,1
"19747",0,1,1,1
"19748",1,0,1,1
"19749",1,1,0,0
"19750",0,0,1,1
"19751",0,1,1,1
"19752",1,0,1,1
"19753",1,0,1,1
"19754",0,0,1,1
"19755",0,1,0,0
"19756",0,0,1,1
"19757",1,0,1,1
"19758",1,1,1,1
"19759",1,0,1,1
"19760",1,0,1,0
"19761",1,0,1,0
"19762",0,0,0,1
"19763",1,0,1,0
"19764",1,0,1,1
"19765",0,0,1,1
"19766",1,0,1,1
"19767",0,1,0,0
"19768",0,0,1,1
"19769",0,0,1,1
"19770",0,0,1,1
"19771",1,0,1,1
"19772",0,1,1,0
"19773",1,0,1,1
"19774",0,1,1,0
"19775",1,0,1,1
"19776",0,0,1,1
"19777",1,0,1,1
"19778",0,0,1,1
"19779",0,0,0,1
"19780",0,1,0,1
"19781",0,0,1,1
"19782",1,0,1,1
"19783",1,0,0,1
"19784",0,0,1,1
"19785",0,0,0,1
"19786",1,0,1,1
"19787",1,0,1,1
"19788",1,0,1,1
"19789",0,0,1,1
"19790",0,0,0,0
"19791",1,0,1,1
"19792",0,1,1,0
"19793",0,0,1,1
"19794",0,0,0,0
"19795",1,0,0,1
"19796",0,0,0,0
"19797",0,0,1,1
"19798",0,1,0,0
"19799",0,0,1,1
"19800",1,0,1,1
"19801",0,1,1,1
"19802",0,0,0,0
"19803",0,1,1,1
"19804",0,1,1,0
"19805",0,1,1,1
"19806",1,0,1,0
"19807",0,0,0,1
"19808",0,0,1,1
"19809",0,0,1,1
"19810",0,0,1,0
"19811",0,0,1,1
"19812",0,1,1,1
"19813",1,0,1,1
"19814",0,0,1,1
"19815",0,0,1,1
"19816",1,0,1,1
"19817",1,0,1,1
"19818",0,0,1,1
"19819",1,1,1,0
"19820",1,0,1,1
"19821",0,0,1,0
"19822",1,0,1,1
"19823",1,1,1,1
"19824",0,0,1,0
"19825",0,1,1,1
"19826",1,0,0,0
"19827",0,0,0,1
"19828",0,0,1,1
"19829",1,0,0,1
"19830",0,0,1,0
"19831",0,0,1,1
"19832",0,0,1,0
"19833",1,0,1,1
"19834",1,0,1,1
"19835",1,0,1,1
"19836",1,0,1,1
"19837",1,0,0,1
"19838",0,1,1,1
"19839",1,0,0,0
"19840",0,0,1,1
"19841",0,0,1,1
"19842",0,0,1,1
"19843",1,0,1,1
"19844",0,0,0,0
"19845",0,0,1,0
"19846",0,0,1,1
"19847",0,0,1,1
"19848",0,0,1,1
"19849",1,0,0,0
"19850",0,1,1,0
"19851",0,0,1,0
"19852",1,0,1,1
"19853",0,0,1,1
"19854",1,0,1,1
"19855",0,1,0,1
"19856",1,0,0,1
"19857",1,0,1,0
"19858",0,0,1,1
"19859",1,0,1,1
"19860",1,0,1,1
"19861",0,0,1,0
"19862",0,0,0,1
"19863",0,0,1,1
"19864",1,1,0,0
"19865",0,0,1,1
"19866",0,1,1,1
"19867",0,0,1,1
"19868",1,0,1,1
"19869",1,0,1,1
"19870",0,0,1,1
"19871",0,0,1,0
"19872",0,0,0,0
"19873",1,0,0,1
"19874",0,0,0,1
"19875",0,1,1,1
"19876",0,0,0,1
"19877",0,0,1,1
"19878",0,0,1,0
"19879",1,0,1,1
"19880",1,0,1,1
"19881",1,0,1,0
"19882",0,0,1,1
"19883",0,1,1,1
"19884",1,0,0,1
"19885",0,0,1,1
"19886",0,0,1,1
"19887",0,0,0,1
"19888",1,1,1,0
"19889",0,0,0,1
"19890",0,1,1,1
"19891",1,0,0,1
"19892",0,0,0,1
"19893",1,0,1,1
"19894",0,0,1,1
"19895",1,0,1,1
"19896",0,0,1,1
"19897",0,0,1,1
"19898",0,0,0,1
"19899",0,0,1,1
"19900",0,0,1,1
"19901",1,1,1,1
"19902",0,0,0,1
"19903",0,0,1,1
"19904",0,0,0,1
"19905",0,0,1,1
"19906",0,0,1,1
"19907",1,0,1,0
"19908",1,0,1,1
"19909",1,1,0,0
"19910",1,0,1,1
"19911",0,0,1,1
"19912",0,0,1,1
"19913",0,1,1,1
"19914",1,0,1,0
"19915",0,0,0,1
"19916",1,0,1,1
"19917",1,0,1,1
"19918",0,1,1,1
"19919",1,0,0,1
"19920",0,0,1,1
"19921",0,0,0,1
"19922",0,0,1,1
"19923",0,0,1,1
"19924",1,0,1,1
"19925",0,0,1,1
"19926",0,0,1,1
"19927",0,0,1,1
"19928",0,1,0,1
"19929",1,0,1,1
"19930",0,0,1,1
"19931",0,0,1,1
"19932",1,0,1,0
"19933",0,0,0,1
"19934",1,1,0,1
"19935",1,0,1,1
"19936",0,0,1,1
"19937",0,0,1,0
"19938",0,0,1,0
"19939",0,0,1,0
"19940",0,0,1,1
"19941",1,1,1,0
"19942",1,0,1,1
"19943",0,1,0,0
"19944",0,0,1,1
"19945",1,0,0,1
"19946",0,0,1,1
"19947",0,0,1,1
"19948",0,0,1,1
"19949",1,1,1,1
"19950",1,0,1,1
"19951",0,1,1,0
"19952",0,0,1,1
"19953",0,1,1,1
"19954",1,0,1,1
"19955",0,0,1,0
"19956",0,0,1,1
"19957",1,1,1,1
"19958",1,0,1,1
"19959",0,1,1,1
"19960",0,1,1,0
"19961",1,0,1,1
"19962",0,0,1,1
"19963",0,1,0,0
"19964",0,0,1,1
"19965",0,0,1,1
"19966",0,0,1,1
"19967",1,0,1,0
"19968",0,0,0,1
"19969",1,0,1,1
"19970",0,1,0,0
"19971",1,0,1,1
"19972",0,0,1,1
"19973",1,0,1,0
"19974",0,0,1,1
"19975",0,0,0,0
"19976",1,1,1,0
"19977",0,0,1,0
"19978",1,0,1,1
"19979",1,1,1,0
"19980",0,0,1,0
"19981",0,1,0,0
"19982",0,0,1,0
"19983",0,0,1,0
"19984",0,1,1,1
"19985",0,0,1,0
"19986",0,0,1,0
"19987",1,0,1,1
"19988",0,1,0,0
"19989",1,0,1,1
"19990",0,0,1,1
"19991",1,0,1,1
"19992",1,0,1,1
"19993",1,0,1,0
"19994",0,0,0,1
"19995",1,0,1,1
"19996",1,0,1,1
"19997",0,0,0,0
"19998",1,0,1,1
"19999",0,1,0,1
"20000",1,0,1,1
"20001",1,0,1,0
"20002",0,1,1,1
"20003",0,0,0,1
"20004",0,1,1,1
"20005",0,0,1,1
"20006",1,0,1,1
"20007",1,1,1,1
"20008",1,0,1,1
"20009",1,0,1,1
"20010",1,0,1,1
"20011",1,1,1,0
"20012",0,0,1,1
"20013",1,0,1,1
"20014",0,0,0,1
"20015",0,0,1,1
"20016",0,0,1,1
"20017",0,1,1,1
"20018",1,0,1,1
"20019",0,0,1,1
"20020",1,0,1,1
"20021",1,0,1,0
"20022",1,0,1,1
"20023",0,0,1,0
"20024",0,0,1,1
"20025",1,0,1,1
"20026",0,1,1,1
"20027",0,0,1,1
"20028",0,0,0,1
"20029",1,0,0,1
"20030",0,0,1,1
"20031",0,0,0,1
"20032",0,1,0,1
"20033",1,0,1,1
"20034",0,0,1,1
"20035",0,1,1,0
"20036",0,0,1,1
"20037",0,1,1,1
"20038",0,0,1,1
"20039",0,1,1,0
"20040",0,0,1,1
"20041",1,0,0,1
"20042",1,0,1,1
"20043",1,1,1,1
"20044",0,0,1,1
"20045",1,0,1,0
"20046",0,0,1,0
"20047",0,0,1,0
"20048",0,0,1,1
"20049",0,0,1,0
"20050",0,0,1,1
"20051",0,0,0,1
"20052",0,1,0,1
"20053",0,0,1,0
"20054",0,0,1,1
"20055",0,1,0,0
"20056",0,0,0,1
"20057",0,1,1,1
"20058",0,0,1,1
"20059",0,0,1,1
"20060",0,1,1,1
"20061",1,0,1,1
"20062",0,0,1,1
"20063",0,1,0,0
"20064",1,0,1,1
"20065",0,0,1,1
"20066",0,0,0,1
"20067",0,0,1,1
"20068",0,0,1,1
"20069",0,1,0,1
"20070",0,1,1,1
"20071",0,0,0,1
"20072",0,0,1,1
"20073",1,0,1,1
"20074",0,0,1,0
"20075",1,0,1,0
"20076",0,0,1,1
"20077",1,0,1,0
"20078",0,1,1,1
"20079",0,0,1,1
"20080",1,0,0,1
"20081",1,0,0,0
"20082",1,0,0,1
"20083",1,0,1,1
"20084",1,0,1,1
"20085",0,0,1,1
"20086",0,0,1,1
"20087",0,1,1,1
"20088",1,0,1,1
"20089",0,1,1,0
"20090",0,0,1,1
"20091",0,0,1,0
"20092",0,0,1,1
"20093",0,1,0,1
"20094",1,0,1,1
"20095",0,0,1,1
"20096",0,0,1,0
"20097",0,1,1,1
"20098",0,1,1,0
"20099",1,1,1,0
"20100",0,0,0,1
"20101",0,1,1,1
"20102",0,1,1,1
"20103",0,1,0,1
"20104",0,0,1,1
"20105",0,0,1,1
"20106",0,0,1,1
"20107",0,0,1,1
"20108",0,1,1,0
"20109",0,0,1,1
"20110",1,0,0,1
"20111",0,0,1,1
"20112",0,0,0,1
"20113",0,0,0,1
"20114",1,1,1,1
"20115",0,0,1,1
"20116",0,0,1,0
"20117",0,0,0,1
"20118",1,0,1,1
"20119",0,0,0,1
"20120",1,0,0,0
"20121",1,0,1,1
"20122",0,0,0,1
"20123",0,1,1,1
"20124",0,0,1,1
"20125",1,0,1,1
"20126",1,0,1,1
"20127",1,0,1,1
"20128",0,0,1,1
"20129",1,0,1,1
"20130",0,1,1,1
"20131",0,0,1,1
"20132",0,0,0,1
"20133",1,0,1,1
"20134",0,0,1,0
"20135",1,0,0,1
"20136",0,0,1,1
"20137",1,0,1,1
"20138",0,0,1,1
"20139",0,0,1,1
"20140",0,0,1,1
"20141",1,0,1,1
"20142",0,1,0,0
"20143",1,0,1,1
"20144",1,0,1,1
"20145",1,0,1,1
"20146",0,1,1,0
"20147",1,0,1,1
"20148",1,0,1,0
"20149",0,0,1,1
"20150",0,0,1,0
"20151",0,0,1,1
"20152",1,0,1,1
"20153",1,0,1,1
"20154",0,1,1,1
"20155",0,0,1,0
"20156",0,0,0,1
"20157",0,0,1,0
"20158",0,0,1,1
"20159",1,0,0,1
"20160",1,1,1,1
"20161",0,1,1,1
"20162",0,0,1,1
"20163",1,0,1,0
"20164",1,0,1,0
"20165",0,0,1,1
"20166",1,1,1,1
"20167",1,0,0,1
"20168",0,0,1,1
"20169",1,0,1,1
"20170",0,1,0,1
"20171",0,0,0,0
"20172",0,1,1,1
"20173",1,0,1,1
"20174",1,0,1,1
"20175",0,0,1,1
"20176",0,1,1,1
"20177",0,0,0,1
"20178",1,0,1,0
"20179",1,0,1,1
"20180",0,0,1,0
"20181",0,0,1,1
"20182",0,0,1,0
"20183",0,0,1,1
"20184",1,0,1,1
"20185",0,0,1,1
"20186",0,0,1,0
"20187",1,0,1,1
"20188",1,0,1,1
"20189",1,0,1,1
"20190",0,1,1,0
"20191",0,0,1,1
"20192",1,0,0,1
"20193",0,1,0,1
"20194",1,0,1,0
"20195",1,0,1,1
"20196",0,0,1,1
"20197",0,0,1,0
"20198",0,0,1,1
"20199",1,0,1,0
"20200",1,0,1,1
"20201",0,0,0,1
"20202",0,0,1,1
"20203",0,1,1,0
"20204",0,1,1,1
"20205",1,1,0,1
"20206",0,1,1,1
"20207",1,0,1,1
"20208",1,0,1,0
"20209",1,0,1,1
"20210",0,0,1,0
"20211",0,0,1,1
"20212",0,0,0,1
"20213",0,1,1,0
"20214",0,0,1,1
"20215",1,0,1,1
"20216",0,0,1,0
"20217",1,1,1,1
"20218",1,0,0,1
"20219",1,0,1,1
"20220",0,0,0,1
"20221",0,0,1,1
"20222",1,1,1,1
"20223",0,0,1,1
"20224",0,0,1,1
"20225",0,0,0,1
"20226",0,0,0,1
"20227",0,0,1,1
"20228",1,1,1,0
"20229",1,0,1,1
"20230",0,0,1,1
"20231",0,1,1,0
"20232",0,0,1,1
"20233",0,0,1,0
"20234",1,0,1,0
"20235",0,0,1,1
"20236",0,0,1,1
"20237",1,0,1,1
"20238",1,0,1,1
"20239",0,1,1,1
"20240",0,0,1,1
"20241",0,1,0,1
"20242",0,1,1,0
"20243",0,0,1,1
"20244",1,0,1,0
"20245",1,0,1,1
"20246",0,1,1,1
"20247",0,0,0,1
"20248",0,0,1,1
"20249",0,0,1,1
"20250",0,1,1,0
"20251",0,0,1,1
"20252",0,1,1,1
"20253",1,0,1,1
"20254",0,0,0,1
"20255",0,0,1,1
"20256",0,1,0,1
"20257",1,0,1,1
"20258",0,1,1,0
"20259",1,0,1,1
"20260",0,0,1,0
"20261",0,1,1,1
"20262",1,0,1,1
"20263",0,1,1,1
