"","V7221","V7101","V8509","V8512"
"10516",1,0,0,0
"10517",1,1,0,1
"10518",0,0,0,0
"10519",1,0,0,0
"10520",0,1,0,1
"10521",0,0,0,1
"10522",0,0,0,1
"10523",0,0,1,0
"10524",0,0,1,1
"10525",1,0,0,1
"10526",0,1,1,1
"10527",0,0,0,1
"10528",0,0,0,1
"10529",0,0,0,0
"10530",1,0,0,1
"10531",1,0,0,1
"10532",1,0,0,1
"10533",0,1,1,0
"10534",1,0,0,1
"10535",0,1,1,1
"10536",1,0,0,1
"10537",0,0,0,0
"10538",0,0,0,1
"10539",1,0,0,1
"10540",1,0,0,1
"10541",1,0,0,0
"10542",0,0,0,1
"10543",0,1,0,1
"10544",1,0,0,1
"10545",1,0,0,1
"10546",0,0,0,1
"10547",1,0,0,1
"10548",0,1,0,1
"10549",1,0,0,1
"10550",1,0,0,1
"10551",1,0,0,1
"10552",0,1,0,1
"10553",0,0,1,1
"10554",0,0,0,1
"10555",0,0,0,0
"10556",1,0,0,1
"10557",0,0,0,0
"10558",1,0,0,1
"10559",1,0,0,1
"10560",0,0,0,1
"10561",0,0,0,1
"10562",0,0,0,1
"10563",0,0,1,0
"10564",0,0,1,0
"10565",0,0,0,1
"10566",1,0,0,1
"10567",0,0,0,1
"10568",0,0,1,0
"10569",1,0,0,1
"10570",0,0,0,0
"10571",1,0,0,1
"10572",1,0,0,1
"10573",1,0,0,1
"10574",0,0,0,0
"10575",0,0,1,0
"10576",1,0,0,1
"10577",1,0,0,1
"10578",0,1,0,1
"10579",1,1,0,1
"10580",1,0,0,0
"10581",1,0,1,0
"10582",0,0,0,1
"10583",1,0,0,1
"10584",1,0,0,1
"10585",0,0,0,1
"10586",1,0,0,1
"10587",0,1,0,1
"10588",0,0,0,1
"10589",1,0,0,1
"10590",0,0,0,1
"10591",0,1,0,1
"10592",0,0,0,1
"10593",0,0,0,1
"10594",1,0,0,1
"10595",1,0,0,1
"10596",1,0,0,1
"10597",0,0,1,1
"10598",0,0,0,0
"10599",0,0,0,1
"10600",0,0,0,1
"10601",1,0,0,0
"10602",1,0,0,1
"10603",0,1,1,0
"10604",1,0,0,1
"10605",1,0,0,0
"10606",1,0,0,1
"10607",1,0,0,1
"10608",0,0,0,0
"10609",1,0,0,1
"10610",1,0,0,1
"10611",0,0,0,1
"10612",0,0,0,1
"10613",1,0,0,1
"10614",0,0,0,1
"10615",1,0,0,1
"10616",1,0,0,1
"10617",1,0,0,1
"10618",1,0,0,1
"10619",0,0,0,1
"10620",1,0,0,1
"10621",1,0,0,0
"10622",0,1,0,1
"10623",0,0,0,1
"10624",1,1,0,1
"10625",0,0,0,1
"10626",1,0,0,1
"10627",0,1,1,0
"10628",1,0,0,1
"10629",0,0,0,0
"10630",1,0,0,1
"10631",1,0,1,0
"10632",1,0,0,1
"10633",1,0,0,1
"10634",1,0,0,1
"10635",1,0,1,1
"10636",1,0,0,1
"10637",0,0,0,1
"10638",1,0,1,0
"10639",1,0,0,1
"10640",1,0,0,1
"10641",1,0,0,1
"10642",1,0,0,1
"10643",1,0,0,1
"10644",0,0,0,1
"10645",0,0,1,0
"10646",0,1,0,0
"10647",1,1,0,0
"10648",1,0,0,1
"10649",1,0,0,0
"10650",1,1,1,0
"10651",1,1,0,1
"10652",1,0,0,1
"10653",1,0,0,0
"10654",0,1,1,0
"10655",1,0,0,1
"10656",0,0,0,1
"10657",0,1,1,1
"10658",0,0,1,0
"10659",0,1,1,1
"10660",1,0,0,0
"10661",0,0,0,1
"10662",1,0,0,1
"10663",1,0,0,1
"10664",0,0,0,1
"10665",1,0,0,1
"10666",0,1,1,0
"10667",0,0,0,1
"10668",0,1,0,0
"10669",0,0,0,1
"10670",1,0,0,1
"10671",0,0,0,0
"10672",1,0,0,0
"10673",1,0,0,0
"10674",0,0,0,0
"10675",1,0,0,1
"10676",1,0,0,1
"10677",0,1,0,0
"10678",1,0,0,1
"10679",0,1,0,0
"10680",0,1,1,0
"10681",0,1,0,1
"10682",1,0,1,0
"10683",1,0,0,1
"10684",0,0,0,1
"10685",1,1,0,1
"10686",1,0,0,1
"10687",0,0,1,0
"10688",0,0,0,1
"10689",1,0,0,1
"10690",0,1,0,1
"10691",1,0,0,1
"10692",1,0,0,1
"10693",0,0,0,1
"10694",0,1,1,1
"10695",1,0,0,1
"10696",1,1,0,1
"10697",0,0,0,1
"10698",1,0,0,1
"10699",0,0,0,1
"10700",1,0,0,1
"10701",0,0,0,1
"10702",1,0,0,1
"10703",1,0,0,1
"10704",1,0,0,1
"10705",0,0,0,1
"10706",1,1,0,0
"10707",0,0,1,1
"10708",1,0,0,1
"10709",1,0,0,1
"10710",1,0,0,1
"10711",1,0,1,0
"10712",1,1,0,0
"10713",1,0,0,1
"10714",1,0,0,0
"10715",0,0,0,0
"10716",1,0,0,0
"10717",1,0,0,1
"10718",1,0,1,0
"10719",1,0,0,1
"10720",1,0,0,0
"10721",0,1,1,0
"10722",1,0,0,1
"10723",0,1,0,1
"10724",0,0,0,0
"10725",1,0,1,1
"10726",0,0,0,0
"10727",0,0,0,1
"10728",1,0,0,1
"10729",1,0,0,0
"10730",1,0,0,1
"10731",1,1,0,1
"10732",0,0,0,0
"10733",0,0,1,0
"10734",1,1,0,1
"10735",1,1,1,0
"10736",1,0,0,1
"10737",1,0,0,1
"10738",0,1,0,1
"10739",1,0,0,1
"10740",1,0,0,1
"10741",0,0,0,1
"10742",0,0,0,0
"10743",1,0,0,1
"10744",0,1,0,1
"10745",1,0,0,1
"10746",0,0,1,0
"10747",0,1,0,1
"10748",1,0,0,1
"10749",0,0,0,1
"10750",0,0,0,1
"10751",0,1,0,1
"10752",1,0,0,1
"10753",1,0,0,1
"10754",0,0,1,0
"10755",0,1,0,1
"10756",1,0,0,1
"10757",0,0,0,1
"10758",0,0,0,1
"10759",1,0,0,0
"10760",1,0,0,1
"10761",0,0,0,1
"10762",0,0,0,1
"10763",1,0,0,1
"10764",0,0,0,1
"10765",1,0,0,1
"10766",1,0,0,1
"10767",1,0,0,1
"10768",0,0,1,0
"10769",1,1,0,1
"10770",0,1,0,1
"10771",0,0,0,1
"10772",0,1,0,1
"10773",0,0,0,0
"10774",0,1,0,1
"10775",1,0,0,1
"10776",0,0,0,1
"10777",1,0,0,1
"10778",0,1,0,1
"10779",0,0,1,1
"10780",0,0,0,1
"10781",1,0,0,1
"10782",1,0,0,1
"10783",1,0,0,1
"10784",1,0,0,1
"10785",0,1,0,1
"10786",0,0,0,1
"10787",1,1,1,0
"10788",1,0,0,0
"10789",1,0,0,1
"10790",1,0,0,1
"10791",1,0,0,1
"10792",0,0,0,1
"10793",1,0,0,0
"10794",0,0,0,1
"10795",0,0,1,1
"10796",0,0,1,0
"10797",0,0,0,1
"10798",1,0,0,1
"10799",0,1,0,0
"10800",1,0,0,1
"10801",0,1,0,1
"10802",0,0,0,0
"10803",1,1,1,0
"10804",1,0,1,1
"10805",0,0,0,1
"10806",1,0,1,0
"10807",0,0,0,1
"10808",1,0,0,1
"10809",0,0,0,1
"10810",0,0,0,1
"10811",1,0,0,1
"10812",0,0,0,0
"10813",0,0,0,1
"10814",1,1,0,1
"10815",1,0,0,1
"10816",0,0,0,1
"10817",0,1,0,1
"10818",0,1,1,1
"10819",1,0,0,1
"10820",1,0,0,1
"10821",0,0,0,1
"10822",1,0,0,1
"10823",1,1,0,1
"10824",0,0,0,0
"10825",1,0,0,1
"10826",0,1,0,1
"10827",0,0,0,1
"10828",0,1,0,1
"10829",0,0,0,1
"10830",1,0,0,1
"10831",0,0,0,1
"10832",0,0,0,1
"10833",1,0,0,1
"10834",0,1,1,0
"10835",1,0,0,1
"10836",0,0,0,0
"10837",1,0,0,1
"10838",1,0,0,1
"10839",0,1,0,0
"10840",1,0,0,1
"10841",1,0,0,0
"10842",1,0,0,1
"10843",1,1,0,1
"10844",0,1,1,0
"10845",1,0,0,1
"10846",0,0,0,1
"10847",0,1,0,1
"10848",1,1,0,1
"10849",1,1,0,1
"10850",1,0,0,1
"10851",0,1,1,0
"10852",1,0,0,1
"10853",0,1,1,1
"10854",1,0,0,1
"10855",0,1,1,0
"10856",0,1,1,1
"10857",0,0,0,1
"10858",1,0,0,0
"10859",0,0,0,1
"10860",1,0,0,1
"10861",1,0,0,1
"10862",1,0,1,1
"10863",1,0,0,1
"10864",0,1,0,1
"10865",0,1,0,1
"10866",0,0,0,1
"10867",0,1,1,0
"10868",0,0,0,1
"10869",0,1,0,1
"10870",0,0,0,1
"10871",0,0,0,1
"10872",1,0,0,0
"10873",1,0,0,1
"10874",0,0,0,0
"10875",1,1,0,1
"10876",1,0,1,0
"10877",0,0,1,0
"10878",0,0,1,0
"10879",0,0,0,1
"10880",1,0,0,1
"10881",1,0,1,1
"10882",0,0,0,1
"10883",1,0,0,1
"10884",1,0,0,1
"10885",1,0,0,1
"10886",0,0,0,1
"10887",1,1,0,1
"10888",1,0,0,0
"10889",0,0,0,1
"10890",1,0,0,1
"10891",0,0,0,0
"10892",1,0,0,1
"10893",0,0,0,1
"10894",1,0,0,1
"10895",0,1,0,1
"10896",1,0,0,1
"10897",1,0,0,1
"10898",0,0,0,1
"10899",1,1,0,1
"10900",1,0,0,1
"10901",0,1,1,0
"10902",0,0,0,1
"10903",1,0,0,1
"10904",1,0,0,0
"10905",0,0,0,1
"10906",1,0,0,0
"10907",1,0,0,1
"10908",0,0,0,1
"10909",1,0,0,1
"10910",0,0,0,1
"10911",0,1,0,1
"10912",1,0,0,1
"10913",1,0,1,0
"10914",1,0,0,1
"10915",1,0,0,1
"10916",0,0,0,1
"10917",1,0,0,1
"10918",1,0,0,1
"10919",1,0,1,1
"10920",1,0,0,1
"10921",1,0,0,1
"10922",1,1,0,0
"10923",1,0,1,1
"10924",1,0,0,1
"10925",1,0,0,0
"10926",1,0,0,1
"10927",1,0,0,1
"10928",0,0,1,1
"10929",1,0,1,0
"10930",1,0,0,1
"10931",0,0,0,1
"10932",0,1,1,0
"10933",1,0,0,1
"10934",1,1,0,1
"10935",1,1,0,1
"10936",0,0,0,1
"10937",1,0,0,0
"10938",0,1,1,0
"10939",0,0,0,1
"10940",1,0,0,1
"10941",1,0,0,1
"10942",1,0,0,0
"10943",1,0,0,1
"10944",0,1,0,0
"10945",0,1,0,1
"10946",1,0,0,0
"10947",1,0,0,1
"10948",1,1,1,1
"10949",1,0,0,1
"10950",0,0,1,1
"10951",0,1,0,0
"10952",1,0,0,1
"10953",1,0,0,1
"10954",0,0,0,1
"10955",1,0,1,0
"10956",1,0,0,0
"10957",0,0,0,1
"10958",0,0,1,1
"10959",1,0,0,1
"10960",0,0,0,1
"10961",1,1,0,1
"10962",1,0,0,1
"10963",1,0,0,1
"10964",0,1,1,0
"10965",1,0,1,0
"10966",1,0,0,1
"10967",1,0,0,1
"10968",1,0,0,0
"10969",0,0,0,0
"10970",1,0,0,1
"10971",0,0,0,1
"10972",1,0,0,1
"10973",1,0,0,1
"10974",1,0,0,1
"10975",0,1,0,1
"10976",1,0,1,0
"10977",0,1,1,0
"10978",1,1,0,1
"10979",0,1,0,1
"10980",1,0,0,1
"10981",0,0,1,0
"10982",0,0,0,1
"10983",1,0,1,0
"10984",1,0,0,1
"10985",0,0,1,1
"10986",0,0,0,1
"10987",0,0,0,1
"10988",1,1,0,0
"10989",1,0,0,1
"10990",0,0,0,1
"10991",1,0,0,1
"10992",0,0,1,1
"10993",0,1,1,1
"10994",1,0,0,1
"10995",1,1,1,0
"10996",1,0,0,1
"10997",1,0,1,1
"10998",1,0,0,1
"10999",1,0,0,1
"11000",1,0,0,1
"11001",0,1,1,1
"11002",0,1,0,1
"11003",1,0,0,0
"11004",1,0,0,1
"11005",1,1,1,0
"11006",0,1,0,1
"11007",1,0,0,0
"11008",1,0,0,0
"11009",1,0,0,1
"11010",1,1,0,1
"11011",1,0,0,1
"11012",0,0,0,1
"11013",1,0,0,0
"11014",0,0,1,0
"11015",1,0,0,1
"11016",1,0,0,1
"11017",1,0,0,1
"11018",1,1,1,0
"11019",0,0,0,1
"11020",1,0,0,1
"11021",1,1,0,1
"11022",1,0,0,1
"11023",0,1,0,0
"11024",1,0,0,1
"11025",0,0,0,1
"11026",0,0,0,1
"11027",0,0,0,1
"11028",1,0,0,0
"11029",0,0,0,1
"11030",0,1,1,0
"11031",1,0,0,1
"11032",0,0,0,1
"11033",1,0,0,1
"11034",0,0,0,1
"11035",0,1,0,0
"11036",1,0,0,1
"11037",0,1,1,0
"11038",1,0,0,1
"11039",1,0,0,1
"11040",1,0,0,1
"11041",0,0,0,0
"11042",1,1,0,1
"11043",1,0,0,1
"11044",0,0,0,1
"11045",0,1,0,1
"11046",0,1,0,1
"11047",1,0,0,1
"11048",0,0,0,1
"11049",1,0,0,1
"11050",0,0,1,0
"11051",0,1,0,1
"11052",0,0,0,0
"11053",0,1,0,1
"11054",0,1,0,1
"11055",1,0,0,1
"11056",1,0,0,1
"11057",1,0,0,1
"11058",0,0,0,0
"11059",1,1,0,1
"11060",1,0,0,1
"11061",0,0,0,1
"11062",1,1,1,0
"11063",0,0,1,1
"11064",0,0,0,1
"11065",1,1,0,0
"11066",0,0,0,1
"11067",0,0,0,1
"11068",1,0,0,1
"11069",1,0,1,1
"11070",1,0,0,1
"11071",1,0,0,1
"11072",1,0,0,1
"11073",0,0,0,0
"11074",0,1,1,1
"11075",1,0,0,1
"11076",0,0,1,0
"11077",1,0,0,1
"11078",0,0,1,1
"11079",0,0,1,0
"11080",1,0,0,1
"11081",1,0,0,1
"11082",0,0,0,1
"11083",1,0,0,1
"11084",1,0,1,0
"11085",1,0,0,0
"11086",0,1,0,1
"11087",0,1,0,0
"11088",1,0,0,0
"11089",0,0,0,1
"11090",1,0,0,1
"11091",0,1,0,0
"11092",0,0,0,1
"11093",1,0,0,1
"11094",0,0,1,0
"11095",0,0,0,0
"11096",1,0,0,1
"11097",1,0,0,1
"11098",1,0,0,1
"11099",1,1,0,0
"11100",1,0,0,1
"11101",1,0,1,0
"11102",1,0,0,1
"11103",0,0,0,1
"11104",0,1,1,1
"11105",0,0,0,1
"11106",1,0,0,1
"11107",1,0,0,1
"11108",0,0,0,0
"11109",1,0,0,1
"11110",0,0,0,1
"11111",0,0,0,1
"11112",0,0,0,1
"11113",1,0,0,0
"11114",1,0,0,1
"11115",1,1,0,0
"11116",0,1,0,0
"11117",1,1,1,0
"11118",0,0,0,1
"11119",1,0,0,1
"11120",0,1,0,0
"11121",1,0,0,0
"11122",1,0,0,0
"11123",1,0,0,1
"11124",1,0,0,1
"11125",1,0,0,1
"11126",0,0,0,1
"11127",1,0,0,1
"11128",0,0,0,1
"11129",0,0,0,0
"11130",1,1,1,1
"11131",1,0,0,1
"11132",0,0,0,1
"11133",1,1,0,1
"11134",1,0,0,0
"11135",1,1,1,0
"11136",1,0,1,0
"11137",1,0,0,1
"11138",1,0,0,0
"11139",0,1,0,1
"11140",1,0,0,1
"11141",1,0,0,1
"11142",0,0,0,1
"11143",1,0,0,0
"11144",1,0,0,1
"11145",1,0,0,1
"11146",1,0,1,0
"11147",1,0,0,1
"11148",1,0,0,1
"11149",0,0,0,1
"11150",1,0,0,1
"11151",0,1,0,1
"11152",0,1,0,1
"11153",0,0,0,1
"11154",1,0,0,1
"11155",1,0,0,1
"11156",0,0,1,1
"11157",0,0,0,1
"11158",1,0,0,1
"11159",1,0,0,1
"11160",0,0,1,1
"11161",0,0,0,1
"11162",0,0,1,0
"11163",1,0,0,0
"11164",0,0,0,1
"11165",1,0,0,1
"11166",0,1,0,1
"11167",1,0,0,1
"11168",1,0,0,1
"11169",0,1,0,1
"11170",1,0,0,1
"11171",1,1,0,1
"11172",0,0,0,1
"11173",0,1,0,0
"11174",1,0,0,1
"11175",0,0,0,1
"11176",1,0,0,1
"11177",1,0,0,1
"11178",1,1,0,1
"11179",1,0,0,1
"11180",1,0,0,1
"11181",0,0,0,1
"11182",1,0,0,1
"11183",0,0,0,1
"11184",1,0,0,1
"11185",1,0,0,1
"11186",1,1,0,1
"11187",0,0,0,0
"11188",1,0,0,1
"11189",1,0,0,1
"11190",1,0,0,1
"11191",0,0,0,0
"11192",0,0,0,1
"11193",0,0,0,1
"11194",1,0,0,1
"11195",0,0,0,1
"11196",1,0,0,1
"11197",0,0,0,1
"11198",1,0,0,1
"11199",1,0,0,0
"11200",0,1,0,0
"11201",0,0,0,0
"11202",0,1,1,1
"11203",1,0,0,1
"11204",0,0,0,0
"11205",0,1,0,1
"11206",0,0,0,0
"11207",0,0,0,1
"11208",0,1,1,1
"11209",1,1,0,1
"11210",1,0,0,0
"11211",0,1,1,1
"11212",1,0,0,1
"11213",1,0,0,1
"11214",0,0,0,1
"11215",0,0,0,1
"11216",0,1,0,1
"11217",1,0,0,1
"11218",1,0,0,0
"11219",1,0,1,1
"11220",1,0,0,1
"11221",0,1,0,0
"11222",1,0,0,1
"11223",1,0,0,1
"11224",1,0,0,0
"11225",0,0,1,1
"11226",1,0,0,1
"11227",1,0,0,1
"11228",1,1,0,1
"11229",0,1,0,1
"11230",1,1,1,1
"11231",1,0,0,1
"11232",1,0,0,1
"11233",0,0,0,1
"11234",1,0,0,1
"11235",1,0,0,1
"11236",0,1,1,1
"11237",0,1,1,0
"11238",1,0,0,1
"11239",0,1,1,0
"11240",1,0,0,0
"11241",0,1,0,1
"11242",0,1,0,1
"11243",1,0,0,1
"11244",1,0,0,1
"11245",1,0,0,1
"11246",0,1,0,1
"11247",1,0,0,0
"11248",1,0,0,1
"11249",1,1,0,1
"11250",0,0,0,1
"11251",1,0,1,1
"11252",1,0,0,1
"11253",1,0,0,1
"11254",1,0,0,1
"11255",1,0,1,1
"11256",1,0,0,0
"11257",1,0,0,1
"11258",1,0,0,1
"11259",1,0,0,1
"11260",1,0,0,1
"11261",0,1,0,1
"11262",0,1,0,1
"11263",0,0,1,0
"11264",0,0,0,1
"11265",0,0,0,1
"11266",0,0,0,1
"11267",0,0,0,1
"11268",1,0,0,0
"11269",1,0,0,1
"11270",0,1,0,1
"11271",1,0,0,1
"11272",1,0,0,1
"11273",1,0,0,1
"11274",0,0,0,0
"11275",1,0,0,1
"11276",0,0,0,1
"11277",1,0,0,1
"11278",0,1,1,0
"11279",1,0,0,1
"11280",1,0,0,1
"11281",1,0,0,1
"11282",1,0,0,1
"11283",0,0,0,1
"11284",0,0,0,1
"11285",0,0,0,1
"11286",0,0,0,0
"11287",1,0,0,1
"11288",1,0,0,1
"11289",1,0,0,1
"11290",1,0,0,1
"11291",1,1,0,1
"11292",1,0,0,1
"11293",0,0,1,0
"11294",1,0,0,0
"11295",1,0,0,1
"11296",1,0,0,1
"11297",0,0,0,0
"11298",1,1,0,1
"11299",1,0,0,1
"11300",0,1,0,1
"11301",1,0,0,1
"11302",0,0,0,1
"11303",0,0,0,0
"11304",1,1,0,1
"11305",1,0,0,1
"11306",0,0,0,1
"11307",0,0,0,1
"11308",0,1,0,0
"11309",0,0,0,1
"11310",1,0,0,1
"11311",1,0,0,1
"11312",1,0,0,1
"11313",0,0,0,1
"11314",1,0,0,1
"11315",0,1,0,1
"11316",1,1,1,1
"11317",0,0,0,1
"11318",1,0,0,1
"11319",0,0,0,1
"11320",0,0,0,0
"11321",1,0,0,1
"11322",0,1,0,0
"11323",1,0,1,1
"11324",0,0,1,0
"11325",1,0,0,1
"11326",0,0,0,0
"11327",1,0,0,1
"11328",0,0,0,0
"11329",0,0,0,1
"11330",1,0,0,1
"11331",0,0,1,0
"11332",1,1,1,1
"11333",0,0,0,1
"11334",1,0,0,1
"11335",0,0,0,1
"11336",0,0,0,0
"11337",1,0,0,1
"11338",0,0,0,1
"11339",0,0,0,1
"11340",1,0,0,1
"11341",1,0,0,1
"11342",0,0,0,1
"11343",1,0,0,1
"11344",1,0,0,0
"11345",0,0,0,0
"11346",1,0,0,1
"11347",1,1,0,1
"11348",0,0,0,0
"11349",1,0,0,1
"11350",0,1,0,1
"11351",0,0,0,0
"11352",1,1,0,0
"11353",0,0,1,0
"11354",0,1,0,1
"11355",1,0,0,1
"11356",1,1,0,1
"11357",1,0,0,1
"11358",0,0,0,1
"11359",0,1,0,1
"11360",0,1,0,0
"11361",0,1,0,1
"11362",1,0,0,1
"11363",0,0,0,0
"11364",0,0,0,0
"11365",0,0,0,1
"11366",0,1,0,0
"11367",0,0,0,1
"11368",1,0,0,1
"11369",1,0,0,1
"11370",1,0,0,1
"11371",1,0,0,1
"11372",0,1,1,0
"11373",1,1,0,1
"11374",0,0,1,0
"11375",0,0,0,1
"11376",1,0,0,0
"11377",0,0,0,0
"11378",1,0,1,1
"11379",0,0,0,1
"11380",1,1,0,1
"11381",1,1,0,1
"11382",1,0,0,0
"11383",1,0,0,1
"11384",1,0,1,1
"11385",1,0,0,1
"11386",1,0,0,1
"11387",1,0,0,1
"11388",0,0,0,1
"11389",0,0,0,1
"11390",1,0,0,1
"11391",1,0,0,0
"11392",0,0,0,1
"11393",0,0,0,1
"11394",1,0,0,1
"11395",1,0,0,1
"11396",1,0,0,1
"11397",1,0,0,1
"11398",0,0,0,1
"11399",0,0,0,1
"11400",0,0,0,1
"11401",0,1,0,1
"11402",0,1,0,1
"11403",1,0,1,0
"11404",1,0,1,0
"11405",0,0,0,1
"11406",0,0,0,0
"11407",0,1,0,0
"11408",1,0,0,1
"11409",1,0,0,0
"11410",0,1,0,1
"11411",1,1,0,1
"11412",1,0,0,0
"11413",0,1,0,0
"11414",0,0,0,1
"11415",0,0,1,0
"11416",1,0,0,1
"11417",1,0,0,1
"11418",0,0,0,1
"11419",1,0,0,1
"11420",1,0,0,0
"11421",0,1,1,0
"11422",1,1,1,1
"11423",1,0,0,1
"11424",1,0,0,1
"11425",1,1,0,1
"11426",0,0,0,0
"11427",0,0,1,0
"11428",0,0,0,0
"11429",0,0,0,1
"11430",0,0,0,1
"11431",1,0,0,1
"11432",0,0,0,1
"11433",0,1,1,1
"11434",1,0,0,1
"11435",0,0,0,1
"11436",0,1,0,0
"11437",0,1,1,0
"11438",1,0,0,1
"11439",1,1,1,0
"11440",0,1,0,1
"11441",1,0,0,1
"11442",0,0,1,0
"11443",1,0,0,0
"11444",1,0,0,0
"11445",1,0,0,1
"11446",1,0,0,1
"11447",1,0,0,0
"11448",1,1,0,1
"11449",1,0,0,0
"11450",1,0,0,1
"11451",1,0,1,0
"11452",1,0,0,0
"11453",1,0,0,1
"11454",1,0,0,1
"11455",0,1,1,0
"11456",1,0,0,1
"11457",0,0,0,1
"11458",0,1,0,0
"11459",0,0,0,0
"11460",0,0,0,1
"11461",0,0,0,1
"11462",1,0,0,1
"11463",1,0,0,1
"11464",1,0,0,1
"11465",0,0,1,0
"11466",0,0,0,1
"11467",1,0,0,1
"11468",1,0,0,0
"11469",0,0,0,1
"11470",1,0,0,1
"11471",1,0,0,1
"11472",1,0,0,1
"11473",0,0,0,1
"11474",0,0,0,1
"11475",1,1,0,0
"11476",0,0,0,1
"11477",1,0,0,1
"11478",1,0,0,1
"11479",1,0,1,1
"11480",0,0,0,1
"11481",0,0,0,0
"11482",1,0,0,1
"11483",1,0,0,1
"11484",0,0,0,1
"11485",0,0,0,1
"11486",1,0,0,1
"11487",0,0,0,1
"11488",0,1,0,1
"11489",1,1,1,1
"11490",1,1,1,0
"11491",1,0,0,1
"11492",1,0,0,1
"11493",0,0,0,1
"11494",1,0,0,0
"11495",0,0,0,1
"11496",0,0,0,1
"11497",1,0,0,0
"11498",1,0,0,1
"11499",1,0,0,0
"11500",0,0,0,1
"11501",1,1,0,1
"11502",0,1,1,0
"11503",1,0,0,1
"11504",1,0,0,0
"11505",0,0,0,1
"11506",0,1,0,1
"11507",1,0,0,1
"11508",0,0,0,1
"11509",0,0,0,0
"11510",1,0,0,0
"11511",0,0,0,0
"11512",1,0,0,1
"11513",0,0,0,0
"11514",1,1,0,1
"11515",0,1,0,0
"11516",1,1,0,1
"11517",1,1,0,1
"11518",1,0,0,1
"11519",1,0,0,0
"11520",0,1,0,1
"11521",0,0,0,1
"11522",1,0,0,1
"11523",0,1,0,0
"11524",1,0,0,1
"11525",0,0,0,1
"11526",1,1,0,0
"11527",0,0,0,1
"11528",0,0,0,1
"11529",1,0,0,1
"11530",1,0,0,1
"11531",1,0,0,0
"11532",1,1,0,0
"11533",1,0,0,1
"11534",0,0,0,1
"11535",0,0,0,1
"11536",0,0,0,0
"11537",0,1,0,0
"11538",1,0,0,1
"11539",1,0,0,1
"11540",1,1,0,1
"11541",1,0,0,1
"11542",0,1,0,1
"11543",1,0,0,1
"11544",0,0,0,1
"11545",0,0,0,1
"11546",1,0,0,0
"11547",1,0,0,1
"11548",1,0,0,1
"11549",1,1,0,1
"11550",0,1,1,1
"11551",1,1,0,1
"11552",0,0,0,1
"11553",0,1,0,1
"11554",1,1,0,1
"11555",1,0,0,1
"11556",1,1,0,1
"11557",1,0,1,0
"11558",0,1,1,1
"11559",0,0,1,1
"11560",0,0,0,1
"11561",1,0,0,1
"11562",0,0,0,1
"11563",0,1,1,1
"11564",1,0,1,1
"11565",0,1,1,1
"11566",1,0,0,0
"11567",1,0,0,1
"11568",1,0,0,1
"11569",1,1,0,0
"11570",1,0,0,1
"11571",1,0,0,1
"11572",0,0,0,1
"11573",1,0,1,1
"11574",1,0,0,0
"11575",0,1,1,0
"11576",1,0,0,1
"11577",1,0,0,1
"11578",0,0,0,1
"11579",1,0,0,1
"11580",1,0,0,1
"11581",0,0,0,1
"11582",0,0,0,1
"11583",1,0,0,1
"11584",1,0,0,1
"11585",1,0,0,1
"11586",1,0,0,1
"11587",0,1,0,1
"11588",0,0,0,1
"11589",0,0,0,0
"11590",1,0,0,1
"11591",0,0,0,1
"11592",1,1,0,1
"11593",0,1,0,1
"11594",0,0,0,0
"11595",1,0,0,1
"11596",0,0,0,1
"11597",0,0,1,0
"11598",0,0,0,1
"11599",1,0,0,1
"11600",0,1,0,1
"11601",1,0,0,1
"11602",1,0,0,1
"11603",1,0,0,1
"11604",0,0,0,1
"11605",0,1,0,1
"11606",0,0,0,0
"11607",0,1,1,0
"11608",1,0,0,0
"11609",1,0,0,1
"11610",1,0,0,1
"11611",0,0,0,1
"11612",1,0,0,1
"11613",1,0,0,1
"11614",1,1,0,0
"11615",0,0,0,1
"11616",1,0,0,1
"11617",0,1,1,0
"11618",1,0,0,1
"11619",1,0,0,1
"11620",1,0,0,1
"11621",0,1,0,1
"11622",0,0,0,1
"11623",0,0,0,1
"11624",0,0,0,0
"11625",0,0,0,0
"11626",1,0,1,1
"11627",0,0,0,1
"11628",1,0,0,1
"11629",0,0,0,1
"11630",0,1,0,0
"11631",0,0,0,0
"11632",1,1,0,1
"11633",1,0,0,1
"11634",1,0,0,1
"11635",1,0,0,1
"11636",0,0,0,1
"11637",1,0,0,1
"11638",0,0,0,1
"11639",0,1,0,1
"11640",0,1,0,1
"11641",1,0,0,1
"11642",1,0,0,1
"11643",1,0,0,1
"11644",1,0,0,1
"11645",1,0,0,1
"11646",0,0,0,1
"11647",1,0,0,0
"11648",1,0,0,1
"11649",0,0,0,0
"11650",0,0,0,1
"11651",1,0,0,1
"11652",1,0,0,0
"11653",0,0,1,0
"11654",0,0,0,1
"11655",1,1,0,1
"11656",1,0,0,1
"11657",1,0,0,1
"11658",1,0,0,1
"11659",1,0,0,1
"11660",1,1,1,0
"11661",0,0,0,1
"11662",0,0,0,1
"11663",1,0,0,0
"11664",1,0,0,1
"11665",1,1,0,0
"11666",1,0,0,1
"11667",0,0,0,1
"11668",1,0,0,1
"11669",0,0,0,0
"11670",1,1,0,1
"11671",1,0,0,1
"11672",1,1,1,1
"11673",1,0,0,0
"11674",0,0,1,0
"11675",1,0,0,0
"11676",0,1,0,0
"11677",1,1,0,0
"11678",0,1,0,1
"11679",1,0,0,1
"11680",0,1,0,1
