"","V7118","V8502","V8512","V8509","V8530","V7215"
"2550",1,0,0,0,0,1
"2551",0,0,0,0,0,0
"2552",1,0,0,0,0,0
"2553",1,0,0,0,0,1
"2554",1,0,1,0,1,0
"2555",0,0,1,1,1,1
"2556",1,0,1,0,0,1
"2557",0,0,0,0,0,1
"2558",1,1,0,1,0,1
"2559",1,0,0,0,0,1
"2560",1,0,0,0,0,1
"2561",0,1,0,1,0,1
"2562",0,1,0,0,0,0
"2563",1,0,0,0,0,0
"2564",1,0,0,0,0,1
"2565",1,0,0,0,0,1
"2566",0,0,0,0,0,1
"2567",1,0,0,0,0,0
"2568",1,0,0,0,0,1
"2569",1,0,0,0,0,0
"2570",1,1,1,0,0,1
"2571",1,0,0,0,0,1
"2572",0,0,0,0,0,1
"2573",0,0,0,0,1,1
"2574",1,0,0,0,0,1
"2575",0,0,0,0,0,1
"2576",0,0,0,0,0,1
"2577",0,0,0,0,0,0
"2578",0,0,1,0,1,1
"2579",0,0,0,0,0,1
"2580",1,0,0,0,1,1
"2581",0,0,1,0,0,0
"2582",0,0,1,0,1,0
"2583",1,0,0,0,0,1
"2584",0,0,0,0,0,0
"2585",0,0,1,1,1,0
"2586",1,0,0,0,0,1
"2587",0,0,0,0,0,1
"2588",0,1,1,1,0,0
"2589",1,0,0,0,0,0
"2590",1,0,0,0,0,0
"2591",0,0,1,0,1,1
"2592",1,0,0,0,0,0
"2593",1,0,0,0,0,1
"2594",1,0,0,0,0,0
"2595",1,1,0,1,1,1
"2596",0,0,0,0,0,0
"2597",1,0,0,0,0,0
"2598",0,0,0,0,0,1
"2599",0,0,0,0,1,0
"2600",1,0,0,0,0,0
"2601",0,0,1,1,1,0
"2602",0,0,1,0,0,0
"2603",1,1,0,0,0,0
"2604",1,0,0,0,0,0
"2605",1,0,0,0,0,1
"2606",0,0,1,0,0,0
"2607",1,0,0,0,0,1
"2608",0,0,0,0,0,1
"2609",1,0,0,0,0,1
"2610",0,0,0,0,0,0
"2611",1,0,0,0,0,0
"2612",1,1,0,1,0,1
"2613",0,0,1,0,0,0
"2614",1,0,0,0,0,0
"2615",0,0,0,0,0,1
"2616",0,0,0,0,0,0
"2617",1,0,1,0,0,0
"2618",0,1,0,0,0,0
"2619",1,0,0,0,0,0
"2620",1,1,0,1,0,1
"2621",0,0,0,0,0,1
"2622",0,0,1,0,1,1
"2623",0,0,0,0,0,0
"2624",0,0,0,0,0,1
"2625",1,0,0,0,0,0
"2626",1,0,0,0,0,1
"2627",0,0,0,0,0,0
"2628",1,0,0,0,0,1
"2629",1,1,0,1,0,0
"2630",1,1,0,1,0,0
"2631",1,0,1,0,0,1
"2632",0,0,0,0,0,1
"2633",0,0,0,0,0,0
"2634",1,0,1,0,1,1
"2635",1,0,0,0,0,0
"2636",1,0,0,0,0,0
"2637",0,0,0,0,0,0
"2638",1,1,1,1,0,0
"2639",1,0,0,0,0,1
"2640",1,0,0,0,0,0
"2641",1,0,1,0,1,0
"2642",0,0,1,0,1,0
"2643",0,0,0,0,0,1
"2644",1,0,0,0,0,0
"2645",0,0,0,0,0,0
"2646",1,0,0,0,0,1
"2647",0,0,0,0,0,0
"2648",0,0,1,0,0,0
"2649",1,0,0,0,0,1
"2650",0,0,0,0,0,0
"2651",1,1,1,1,1,0
"2652",0,0,0,0,0,0
"2653",1,0,0,0,0,0
"2654",1,0,0,0,0,0
"2655",0,0,0,0,0,0
"2656",1,1,0,1,1,1
"2657",0,0,0,0,0,1
"2658",1,0,1,1,0,0
"2659",1,0,1,1,0,0
"2660",1,0,1,0,1,1
"2661",1,0,0,0,0,0
"2662",1,0,1,0,1,1
"2663",1,0,0,0,1,1
"2664",0,0,0,0,0,0
"2665",0,1,0,1,0,0
"2666",0,0,0,0,0,1
"2667",1,0,0,0,0,1
"2668",1,0,0,0,0,1
"2669",1,0,0,0,0,0
"2670",1,0,1,1,1,1
"2671",0,0,0,0,0,1
"2672",1,0,0,0,0,0
"2673",1,0,0,0,0,1
"2674",1,0,0,0,0,0
"2675",1,1,1,0,0,1
"2676",1,0,0,0,0,1
"2677",1,0,1,0,0,1
"2678",0,0,0,0,0,1
"2679",1,0,0,1,1,0
"2680",0,0,0,0,0,0
"2681",0,0,0,0,0,0
"2682",1,0,0,0,0,0
"2683",1,0,0,0,0,1
"2684",0,0,0,0,0,0
"2685",1,0,0,0,0,1
"2686",1,0,0,0,0,1
"2687",1,0,1,0,0,1
"2688",1,0,0,0,0,0
"2689",0,0,0,0,0,0
"2690",1,0,0,0,0,1
"2691",0,0,0,0,0,0
"2692",1,0,0,0,0,0
"2693",1,0,0,0,0,1
"2694",1,0,1,0,1,0
"2695",1,0,0,0,0,0
"2696",0,0,0,0,0,0
"2697",1,0,0,1,0,0
"2698",0,0,0,0,0,1
"2699",1,0,0,0,0,1
"2700",1,0,0,0,0,0
"2701",1,0,0,0,0,1
"2702",1,0,0,0,0,0
"2703",1,1,1,0,0,1
"2704",0,0,1,0,0,1
"2705",1,0,1,0,0,1
"2706",1,0,0,1,0,0
"2707",1,0,0,0,0,1
"2708",1,0,0,0,0,0
"2709",1,0,0,0,0,1
"2710",1,0,0,0,0,0
"2711",0,0,1,0,1,0
"2712",1,0,0,0,0,0
"2713",1,0,0,0,0,0
"2714",1,0,0,0,0,0
"2715",1,0,0,0,0,0
"2716",1,0,0,0,0,0
"2717",0,0,0,0,0,0
"2718",0,0,0,0,0,0
"2719",0,1,1,0,0,1
"2720",0,0,0,0,0,1
"2721",1,0,0,0,0,0
"2722",1,0,0,0,0,1
"2723",0,0,0,0,1,1
"2724",1,0,1,0,1,1
"2725",0,0,0,0,0,1
"2726",0,0,1,0,1,1
"2727",0,0,1,0,1,1
"2728",1,0,0,0,0,0
"2729",1,0,1,0,1,1
"2730",1,0,0,0,0,1
"2731",1,1,1,1,0,0
"2732",1,0,0,0,0,0
"2733",1,0,0,0,0,0
"2734",1,0,1,0,0,0
"2735",1,0,0,0,0,1
"2736",0,0,0,0,0,1
"2737",0,0,0,0,0,1
"2738",1,0,0,0,0,1
"2739",0,0,0,0,0,0
"2740",0,0,1,0,0,0
"2741",0,0,0,0,0,0
"2742",1,0,0,0,0,0
"2743",1,1,0,0,0,0
"2744",1,0,0,0,0,0
"2745",0,0,1,0,1,1
"2746",1,0,0,0,1,0
"2747",0,0,0,0,0,0
"2748",1,1,0,1,0,0
"2749",1,0,0,0,1,0
"2750",0,0,0,0,0,1
"2751",0,0,0,0,0,1
"2752",1,0,0,0,0,0
"2753",0,0,0,0,0,1
"2754",1,0,0,0,0,0
"2755",0,0,0,0,0,1
"2756",1,0,0,0,0,1
"2757",0,0,0,0,1,0
"2758",1,1,0,1,0,1
"2759",1,0,0,0,0,1
"2760",1,1,0,1,0,0
"2761",1,0,0,0,0,0
"2762",1,0,0,0,0,0
"2763",0,0,0,0,0,0
"2764",1,0,0,0,0,0
"2765",1,0,1,0,1,0
"2766",1,0,1,0,1,1
"2767",0,0,0,0,0,1
"2768",1,1,0,1,0,0
"2769",0,0,0,0,0,0
"2770",0,0,0,0,0,1
"2771",1,0,0,0,0,1
"2772",0,0,0,0,0,0
"2773",1,0,0,0,0,0
"2774",0,0,0,0,0,0
"2775",0,0,0,0,0,0
"2776",1,0,0,0,0,1
"2777",1,0,0,0,0,0
"2778",0,0,0,0,0,0
"2779",0,0,0,0,0,0
"2780",1,1,0,0,0,0
"2781",1,0,0,0,0,0
"2782",1,0,0,0,0,1
"2783",0,1,1,1,1,1
"2784",0,0,1,0,0,0
"2785",1,0,0,0,0,0
"2786",1,0,0,0,0,0
"2787",0,0,0,0,0,0
"2788",1,0,1,0,0,0
"2789",0,0,0,0,0,1
"2790",0,0,0,0,0,0
"2791",1,0,1,0,1,1
"2792",0,1,0,1,0,1
"2793",1,0,0,0,0,1
"2794",0,0,0,0,0,0
"2795",1,1,1,0,1,1
"2796",1,0,0,0,0,0
"2797",0,0,0,0,0,0
"2798",0,0,1,0,1,1
"2799",0,0,0,0,0,0
"2800",0,0,0,0,0,1
"2801",1,0,0,0,0,1
"2802",1,0,0,0,0,0
"2803",1,0,0,0,0,1
"2804",1,1,1,1,0,0
"2805",0,0,0,0,0,0
"2806",1,0,0,0,0,1
"2807",1,1,0,1,0,1
"2808",1,0,1,0,1,1
"2809",1,1,0,0,0,1
"2810",1,0,0,0,1,1
"2811",0,0,0,0,0,1
"2812",1,0,0,0,0,0
"2813",0,1,1,1,0,1
"2814",0,0,0,0,0,0
"2815",1,0,0,0,0,0
"2816",0,0,0,0,0,0
"2817",1,0,0,0,0,1
"2818",1,0,1,0,1,1
"2819",1,0,0,0,0,1
"2820",1,0,1,0,0,1
"2821",1,0,0,0,1,0
"2822",1,1,1,1,0,1
"2823",0,0,0,0,0,1
"2824",0,0,0,0,0,0
"2825",0,0,0,0,0,0
"2826",1,0,1,0,1,1
"2827",1,0,0,0,0,0
"2828",0,0,0,0,0,0
"2829",0,0,0,0,0,1
"2830",0,1,1,0,0,1
"2831",0,0,0,0,0,0
"2832",0,0,1,0,0,1
"2833",1,0,0,0,0,0
"2834",1,1,1,0,0,0
"2835",1,0,1,0,0,1
"2836",0,0,0,0,0,1
"2837",0,0,1,0,0,0
"2838",0,0,0,0,0,1
"2839",1,0,0,0,0,0
"2840",0,0,0,0,0,0
"2841",1,0,1,0,0,1
"2842",1,0,1,1,1,0
"2843",1,0,0,0,0,0
"2844",1,0,0,0,0,1
"2845",0,0,0,0,0,1
"2846",1,0,0,0,0,1
"2847",1,1,0,1,0,1
"2848",0,0,0,0,0,1
"2849",0,0,0,0,0,0
"2850",0,0,0,0,0,0
"2851",0,0,0,0,0,0
"2852",0,0,0,0,0,1
"2853",0,0,0,0,0,0
"2854",1,0,0,0,0,0
"2855",0,0,0,0,0,0
"2856",1,0,0,0,0,0
"2857",1,0,0,0,0,0
"2858",0,0,0,0,0,0
"2859",1,0,0,0,0,0
"2860",1,0,0,0,0,0
"2861",1,0,0,0,0,0
"2862",1,0,0,0,0,0
"2863",0,0,0,0,0,0
"2864",0,0,0,0,0,1
"2865",0,0,0,0,1,1
"2866",1,0,1,0,0,0
"2867",1,0,0,0,0,1
"2868",0,0,0,0,0,0
"2869",1,0,0,0,0,1
"2870",0,0,1,0,0,0
"2871",1,0,1,0,1,1
"2872",0,0,0,0,0,0
"2873",1,0,0,1,1,1
"2874",1,0,1,0,0,0
"2875",0,0,1,0,0,0
"2876",0,0,1,0,0,0
"2877",0,0,0,0,0,1
"2878",0,0,1,0,0,0
"2879",0,0,0,1,0,1
"2880",0,0,0,0,0,1
"2881",0,0,0,0,0,0
"2882",1,1,0,1,0,0
"2883",0,0,0,0,0,1
"2884",1,0,1,0,1,0
"2885",0,0,0,0,0,1
"2886",1,0,0,0,0,0
"2887",1,0,0,0,0,1
"2888",1,0,0,0,0,0
"2889",0,0,0,0,0,1
"2890",1,0,1,1,0,0
"2891",0,1,1,0,0,0
"2892",0,0,0,0,0,0
"2893",0,0,0,0,0,0
"2894",0,0,1,0,0,1
"2895",0,0,1,0,0,0
"2896",1,0,1,0,0,0
"2897",1,1,0,1,0,0
"2898",1,1,0,1,0,0
"2899",1,1,0,1,0,0
"2900",0,0,0,0,0,0
"2901",1,0,0,0,0,0
"2902",1,0,0,0,0,1
"2903",0,0,0,0,1,0
"2904",1,0,0,0,0,0
"2905",1,0,1,0,0,0
"2906",0,0,1,0,0,1
"2907",1,0,0,0,0,1
"2908",0,0,0,0,0,0
"2909",1,1,1,0,0,1
"2910",1,0,0,0,0,0
"2911",0,0,1,0,1,0
"2912",0,0,0,0,0,1
"2913",1,0,1,0,0,0
"2914",1,0,0,0,0,0
"2915",1,0,0,0,1,0
"2916",1,0,0,0,0,0
"2917",1,0,0,0,0,1
"2918",1,0,0,0,0,1
"2919",1,0,0,0,0,0
"2920",1,0,0,0,0,0
"2921",1,0,1,0,1,0
"2922",1,0,0,0,0,0
"2923",1,0,0,0,0,0
"2924",1,0,0,0,0,1
"2925",1,0,0,0,0,0
"2926",1,0,0,0,1,0
"2927",0,0,0,0,0,0
"2928",1,0,0,0,0,0
"2929",0,0,1,0,1,1
"2930",0,0,0,0,0,0
"2931",1,0,1,0,0,0
"2932",1,1,0,1,0,0
"2933",0,0,0,0,0,0
"2934",1,0,0,0,1,1
"2935",1,0,0,0,0,0
"2936",1,1,0,0,0,1
"2937",0,0,0,0,0,1
"2938",0,0,0,0,0,0
"2939",1,0,1,0,1,0
"2940",1,0,0,0,0,0
"2941",0,0,0,0,0,1
"2942",1,0,0,0,0,0
"2943",1,0,1,0,1,0
"2944",1,0,0,0,0,0
"2945",1,0,1,0,1,0
"2946",1,0,0,0,0,0
"2947",0,0,0,0,0,1
"2948",1,0,0,0,0,1
"2949",0,0,0,0,0,0
"2950",1,0,0,0,0,0
"2951",1,0,0,0,0,0
"2952",0,0,1,0,1,0
"2953",1,0,0,0,0,0
"2954",0,0,1,0,0,1
"2955",1,0,0,0,0,0
"2956",0,0,0,0,0,0
"2957",1,0,0,0,0,0
"2958",1,0,0,0,1,1
"2959",0,0,0,0,0,1
"2960",0,0,0,0,0,0
"2961",0,0,0,0,0,1
"2962",1,1,1,0,0,1
"2963",0,1,0,0,0,0
"2964",0,0,0,0,0,1
"2965",1,1,1,0,0,1
"2966",0,0,0,0,0,0
"2967",1,0,0,0,0,0
"2968",0,0,0,0,0,0
"2969",0,0,0,0,0,0
"2970",1,1,0,0,1,0
"2971",1,0,0,0,0,0
"2972",0,0,0,0,0,1
"2973",1,0,0,0,0,1
"2974",1,1,0,1,0,0
"2975",0,0,1,0,1,1
"2976",1,0,0,0,0,0
"2977",0,0,0,0,0,1
"2978",1,0,0,0,0,0
"2979",1,0,0,0,0,0
"2980",0,0,0,1,1,0
"2981",0,0,0,0,0,1
"2982",0,0,1,0,1,0
"2983",1,1,1,1,0,0
"2984",1,0,0,0,0,1
"2985",1,0,1,0,0,1
"2986",0,0,1,1,0,0
"2987",0,0,0,0,0,0
"2988",0,0,0,0,0,1
"2989",0,0,0,0,1,0
"2990",0,0,1,0,1,1
"2991",1,0,0,0,0,0
"2992",1,0,0,0,0,0
"2993",1,0,0,0,0,0
"2994",1,0,0,0,0,0
"2995",1,0,0,0,0,0
"2996",0,0,0,0,0,1
"2997",0,0,0,0,0,0
"2998",1,0,0,0,0,0
"2999",1,0,0,0,1,1
"3000",0,0,0,0,0,0
"3001",1,0,0,0,0,1
"3002",1,0,0,0,0,0
"3003",1,0,1,0,0,0
"3004",0,0,0,0,0,0
"3005",1,0,0,0,0,0
"3006",0,0,0,0,0,1
"3007",0,0,0,0,0,0
"3008",0,0,0,0,0,0
"3009",1,0,1,1,0,1
"3010",1,0,1,0,0,0
"3011",1,1,0,1,0,0
"3012",0,1,1,0,0,0
"3013",0,0,0,0,0,0
"3014",0,0,0,0,0,0
"3015",0,0,0,0,0,1
"3016",0,0,0,0,0,1
"3017",1,1,1,0,1,0
"3018",1,0,1,0,1,1
"3019",1,1,0,1,1,1
"3020",0,0,0,0,0,1
"3021",1,0,0,0,0,0
"3022",0,0,0,0,0,0
"3023",0,0,0,0,0,0
"3024",0,0,0,0,0,1
"3025",0,0,0,0,0,0
"3026",0,0,0,0,0,0
"3027",1,0,0,0,0,0
"3028",0,1,1,1,0,0
"3029",0,1,1,1,1,1
"3030",1,0,0,0,0,1
"3031",0,0,0,0,0,1
"3032",1,0,0,0,0,1
"3033",1,0,0,0,0,0
"3034",1,0,0,0,0,0
"3035",1,0,1,0,0,0
"3036",1,0,0,0,0,1
"3037",0,0,0,0,0,1
"3038",0,0,0,0,0,0
"3039",1,0,0,0,0,1
"3040",1,0,0,0,0,1
"3041",0,0,0,0,0,0
"3042",0,0,0,0,0,1
"3043",1,0,0,0,0,0
"3044",1,0,0,0,0,0
"3045",1,0,0,0,0,0
"3046",1,0,1,0,1,0
"3047",1,0,1,1,1,1
"3048",0,0,0,0,0,0
"3049",0,0,1,0,0,0
"3050",0,0,0,0,0,1
"3051",1,0,1,1,0,0
"3052",1,0,1,0,0,0
"3053",0,0,0,0,0,0
"3054",1,0,1,0,1,0
"3055",1,1,0,0,0,1
"3056",0,0,0,0,0,1
"3057",0,0,0,0,0,1
"3058",1,0,1,0,0,1
"3059",1,0,1,0,0,1
"3060",1,0,1,0,0,0
"3061",1,0,0,0,0,0
"3062",1,0,1,0,1,0
"3063",1,0,0,0,0,0
"3064",1,0,0,0,0,1
"3065",1,0,0,0,0,1
"3066",1,0,1,1,0,1
"3067",0,0,0,0,0,1
"3068",1,0,1,0,1,0
"3069",1,0,0,0,0,1
"3070",1,0,1,0,0,1
"3071",1,0,0,0,0,1
"3072",0,0,0,0,0,1
"3073",1,0,0,0,0,1
"3074",1,0,1,0,0,0
"3075",1,0,0,0,0,0
"3076",0,0,0,0,0,1
"3077",1,0,0,0,0,0
"3078",0,1,0,1,1,0
"3079",1,0,1,1,1,0
"3080",0,0,1,0,0,0
"3081",1,0,0,0,0,0
"3082",1,0,0,0,0,0
"3083",1,0,0,0,0,1
"3084",0,0,0,0,0,0
"3085",1,0,0,0,0,0
"3086",0,0,0,0,0,0
"3087",0,0,0,0,0,1
"3088",1,0,1,1,1,0
"3089",1,0,0,0,0,0
"3090",0,0,0,0,0,0
"3091",1,1,0,1,0,1
"3092",1,1,0,1,0,1
"3093",0,0,1,0,0,0
"3094",1,0,0,0,0,1
"3095",0,0,0,0,0,0
"3096",1,0,0,0,0,0
"3097",1,0,1,0,1,0
"3098",1,1,1,1,0,1
"3099",1,0,0,0,0,0
"3100",1,0,0,0,0,0
"3101",1,1,1,1,0,1
"3102",0,0,0,0,0,1
"3103",0,0,0,0,0,0
"3104",1,1,0,1,1,0
"3105",0,0,0,0,0,1
"3106",1,0,0,0,1,1
"3107",0,0,0,0,0,0
"3108",0,0,1,0,0,1
"3109",1,0,0,0,0,1
"3110",0,0,1,0,0,1
"3111",1,0,0,0,0,0
"3112",1,0,1,0,1,1
"3113",1,0,0,0,0,0
"3114",0,1,0,0,0,1
"3115",0,0,0,0,0,0
"3116",0,1,0,1,0,1
"3117",1,0,0,0,0,0
"3118",0,0,0,0,0,0
"3119",0,0,1,0,0,0
"3120",0,0,0,0,0,0
"3121",0,0,0,0,0,0
"3122",1,1,1,1,1,1
"3123",0,0,0,0,0,1
"3124",1,0,1,0,0,0
"3125",1,0,0,0,0,1
"3126",1,1,0,1,0,1
"3127",1,0,0,0,0,0
"3128",1,0,1,0,0,1
"3129",0,0,0,0,0,1
"3130",0,0,0,0,0,0
"3131",1,0,0,0,1,1
"3132",1,1,0,1,0,0
"3133",1,0,0,0,0,0
"3134",1,0,0,1,0,1
"3135",1,0,1,0,1,0
"3136",1,0,0,0,0,1
"3137",1,0,0,0,0,1
"3138",0,0,0,0,0,0
"3139",0,0,0,0,0,0
"3140",1,0,0,0,0,0
"3141",0,0,0,0,0,1
"3142",0,0,1,0,0,1
"3143",1,0,0,0,0,1
"3144",1,0,0,0,0,1
"3145",1,1,1,0,0,0
"3146",0,0,0,0,0,1
"3147",1,0,1,0,1,1
"3148",1,0,0,0,0,1
"3149",1,0,1,0,1,0
"3150",0,0,0,0,0,1
"3151",1,0,0,0,0,0
"3152",1,0,0,0,0,1
"3153",0,0,0,0,0,0
"3154",1,1,0,1,1,0
"3155",0,1,1,0,1,0
"3156",1,0,0,0,0,0
"3157",1,1,1,0,0,1
"3158",0,0,1,0,0,1
"3159",0,0,0,0,0,0
"3160",1,0,0,0,0,0
"3161",1,0,0,0,0,1
"3162",1,0,0,0,1,1
"3163",1,0,0,0,0,0
"3164",1,0,1,0,1,1
"3165",1,0,1,0,0,1
"3166",1,0,1,1,0,1
"3167",0,0,0,0,0,0
"3168",1,1,0,0,0,0
"3169",1,0,1,0,0,0
"3170",1,0,0,0,0,1
"3171",1,1,1,0,0,1
"3172",1,1,0,1,0,0
"3173",1,0,1,0,0,0
"3174",1,0,0,0,0,0
"3175",0,0,0,0,0,0
"3176",1,0,0,0,0,0
"3177",0,0,1,0,1,0
"3178",1,0,0,0,0,1
"3179",1,0,0,0,0,0
"3180",0,0,0,0,0,0
"3181",0,0,0,0,0,0
"3182",0,0,0,0,0,1
"3183",0,0,0,0,0,0
"3184",1,1,1,1,1,0
"3185",1,0,1,0,1,0
"3186",1,0,1,0,0,0
"3187",0,0,0,0,0,1
"3188",0,0,1,0,1,0
"3189",0,0,0,0,0,1
"3190",1,0,0,0,0,1
"3191",1,0,1,0,1,1
"3192",1,1,1,0,1,1
"3193",0,0,0,0,0,0
"3194",0,0,0,0,0,0
"3195",1,1,0,1,1,0
"3196",1,0,0,0,0,1
"3197",1,0,0,0,0,0
"3198",0,0,0,0,0,1
"3199",0,0,0,0,0,0
"3200",0,0,0,0,0,0
"3201",1,0,0,0,0,0
"3202",1,0,0,0,0,0
"3203",0,0,0,0,0,0
"3204",1,0,0,0,0,0
"3205",0,0,0,0,0,1
"3206",1,0,0,0,0,0
"3207",1,0,0,0,1,1
"3208",0,0,0,0,0,0
"3209",0,0,1,0,1,0
"3210",1,0,0,0,0,1
"3211",1,0,0,0,0,1
"3212",1,0,1,0,1,1
"3213",0,0,1,0,1,0
"3214",0,0,0,0,0,1
"3215",0,1,1,0,1,0
"3216",0,0,0,0,0,1
"3217",0,0,1,0,1,1
"3218",1,1,0,1,0,0
"3219",1,0,0,0,0,1
"3220",0,0,0,0,0,0
"3221",1,0,0,0,0,0
"3222",0,0,0,0,0,0
"3223",0,0,0,0,0,0
"3224",0,0,1,0,0,1
"3225",1,0,0,0,0,1
"3226",1,0,0,0,0,0
"3227",1,0,0,0,0,1
"3228",0,0,1,0,1,1
"3229",1,0,0,0,0,1
"3230",1,0,1,0,0,0
"3231",1,0,0,0,0,0
"3232",0,0,0,0,0,0
"3233",0,0,0,0,0,1
"3234",1,0,1,0,0,0
"3235",1,0,0,0,0,1
"3236",0,0,0,0,0,0
"3237",1,1,0,1,0,0
"3238",0,0,0,0,0,0
"3239",1,1,0,1,0,0
"3240",0,0,0,0,1,0
"3241",1,0,1,0,0,0
"3242",0,0,0,0,0,1
"3243",0,0,0,0,0,0
"3244",0,0,0,0,0,0
"3245",1,0,0,0,0,1
"3246",1,0,0,0,0,1
"3247",0,0,1,0,1,1
"3248",0,0,0,0,0,0
"3249",1,0,1,0,0,0
"3250",0,0,0,0,0,1
"3251",1,0,1,0,0,0
"3252",1,0,1,0,0,0
"3253",1,0,0,0,0,1
"3254",1,0,0,0,0,1
"3255",0,0,1,0,1,0
"3256",0,1,1,0,1,0
"3257",0,0,0,0,0,0
"3258",0,0,0,0,0,0
"3259",1,0,0,0,0,1
"3260",1,0,0,0,0,0
"3261",0,0,1,0,1,0
"3262",0,0,0,0,0,0
"3263",1,1,0,0,1,1
"3264",1,0,0,0,0,0
"3265",0,0,0,0,0,0
"3266",1,0,0,0,0,1
"3267",0,0,0,0,0,1
"3268",1,0,1,0,0,0
"3269",0,0,0,0,0,1
"3270",1,0,0,0,0,1
"3271",0,0,0,0,0,1
"3272",1,0,1,0,0,1
"3273",1,1,1,1,1,1
"3274",0,0,0,0,0,0
"3275",1,0,0,0,0,0
"3276",1,0,1,0,0,0
"3277",0,0,0,0,0,0
"3278",1,0,0,0,0,1
"3279",1,0,0,0,0,1
"3280",0,0,0,0,0,1
"3281",0,0,0,0,0,0
"3282",1,0,0,0,0,1
"3283",1,0,0,0,0,0
"3284",0,0,0,0,0,1
"3285",1,0,1,0,0,0
"3286",1,0,0,0,0,0
"3287",1,0,1,0,0,1
"3288",1,1,1,1,0,1
"3289",1,0,0,0,0,0
"3290",0,0,1,0,1,0
"3291",1,0,0,1,0,1
"3292",0,0,0,0,0,1
"3293",0,0,0,0,0,0
"3294",1,0,0,0,0,0
"3295",0,0,0,0,0,0
"3296",1,0,0,0,0,0
"3297",0,0,0,0,0,0
"3298",1,0,0,0,0,0
"3299",1,0,0,0,0,0
"3300",0,0,1,0,0,0
"3301",0,0,0,0,0,1
"3302",1,0,0,0,0,1
"3303",1,0,0,0,0,1
"3304",1,0,0,0,0,0
"3305",1,0,0,0,0,0
"3306",1,0,0,0,0,0
"3307",1,0,0,0,0,1
"3308",0,0,0,0,0,0
"3309",0,0,0,0,0,0
"3310",1,1,0,0,1,1
"3311",0,0,0,0,0,0
"3312",1,0,0,0,0,1
"3313",1,0,1,0,1,1
"3314",0,0,0,0,0,0
"3315",1,0,0,0,0,0
"3316",1,0,0,0,0,0
"3317",1,0,0,0,0,1
"3318",0,0,0,0,0,1
"3319",1,0,0,0,0,1
"3320",0,0,0,0,0,1
"3321",0,0,0,0,0,0
"3322",0,0,0,0,0,1
"3323",0,0,1,0,1,0
"3324",0,1,0,0,0,0
"3325",1,0,0,0,0,0
"3326",1,0,0,0,0,1
"3327",1,0,0,0,0,0
"3328",1,0,0,0,0,0
"3329",0,0,1,0,0,0
"3330",0,0,0,0,0,0
"3331",0,1,1,0,1,1
"3332",1,0,0,0,0,0
"3333",1,0,1,0,0,1
"3334",1,0,0,0,0,1
"3335",1,0,0,0,0,1
"3336",1,0,1,0,0,1
"3337",1,0,1,0,0,0
"3338",0,0,0,0,0,0
"3339",1,0,0,0,0,1
"3340",1,0,1,0,0,1
"3341",1,0,0,0,0,0
"3342",0,0,0,0,0,1
"3343",0,1,0,0,0,1
"3344",1,1,1,0,0,1
"3345",0,0,0,0,1,0
"3346",0,0,0,0,0,1
"3347",0,0,0,0,0,0
"3348",1,0,0,0,0,0
"3349",1,0,1,0,0,0
"3350",0,0,0,0,0,1
"3351",1,1,0,1,0,1
"3352",0,0,0,0,0,1
"3353",0,0,1,0,1,1
"3354",1,0,0,0,0,1
"3355",0,0,0,0,0,0
"3356",1,0,0,0,0,1
"3357",0,0,0,0,0,1
"3358",1,0,0,0,0,0
"3359",1,0,0,0,0,0
"3360",0,0,0,0,0,0
"3361",1,0,1,0,1,1
"3362",0,1,0,0,0,0
"3363",1,0,0,0,0,1
"3364",1,0,0,0,0,1
"3365",1,0,0,0,0,0
"3366",1,0,1,0,0,1
"3367",1,0,0,0,0,0
"3368",0,0,0,0,0,0
"3369",1,0,0,0,0,1
"3370",0,0,0,0,0,0
"3371",0,0,0,0,0,1
"3372",1,0,0,0,0,0
"3373",1,0,0,0,0,1
"3374",1,0,0,0,0,1
"3375",1,1,0,1,0,1
"3376",0,0,1,0,0,0
"3377",0,0,0,0,0,0
"3378",0,0,0,0,0,1
"3379",0,0,0,1,0,1
"3380",1,0,0,0,0,1
"3381",0,0,0,0,0,1
"3382",1,0,0,0,0,0
"3383",1,0,0,0,1,0
"3384",1,0,0,0,0,0
"3385",0,1,0,0,0,1
"3386",1,0,1,0,0,1
"3387",1,0,0,0,0,1
"3388",1,0,0,0,0,1
"3389",0,0,0,0,0,0
"3390",1,1,1,0,0,0
"3391",1,0,0,0,0,0
"3392",1,0,0,0,0,1
"3393",1,0,0,0,0,0
"3394",1,1,1,1,0,1
"3395",1,0,0,0,0,1
"3396",0,0,0,0,0,0
"3397",1,0,0,0,0,0
"3398",0,0,0,0,0,0
"3399",0,0,0,0,0,1
"3400",0,1,0,1,1,1
"3401",0,0,0,0,0,0
"3402",1,0,0,0,0,0
"3403",0,0,0,0,0,1
"3404",1,0,1,0,0,0
"3405",1,0,0,0,0,1
"3406",1,0,1,0,0,0
"3407",0,0,0,0,0,1
"3408",1,0,0,1,0,0
"3409",1,0,0,0,0,1
"3410",0,0,0,0,0,0
"3411",1,1,1,1,0,0
"3412",1,1,0,0,0,1
"3413",0,1,0,1,1,1
"3414",1,0,0,0,1,1
"3415",1,0,0,0,0,0
"3416",0,0,0,0,0,0
"3417",0,0,0,0,0,0
"3418",0,0,0,0,0,0
"3419",0,0,0,0,0,1
"3420",1,0,1,0,0,1
"3421",0,1,1,1,0,1
"3422",0,0,1,0,1,1
